,temp(cel),mean_windspeed(km/hr),re_hum(%),cloud(okta),rain(mm),avg._no._rainyday,district,month_index
139,22.017844980537898,4.493373239764046,73.13362925636736,1.384831755202642,7.473944483114845,0.6,Forbesganj,2
140,16.043083368188586,4.70988301306962,65.68192526202171,1.8590454018358207,11.49771402746572,0.9,Gaya,2
141,17.22865829590571,4.8880155359779485,68.02702890114043,1.8403685743711191,8.288099423063226,0.9,Gaya,2
142,19.077963290173336,6.307688536354799,67.86658969570412,2.0001528224273097,9.190334791829546,0.9,Gaya,2
143,11.781927256799277,5.871207724273109,67.75653862406126,2.0207750624551837,9.569083231285132,0.9,Gaya,2
144,13.583273866619264,5.391535994705387,68.61959862568712,1.7748003787177957,10.024489633773202,0.9,Gaya,2
145,16.627220029651365,5.339996178115263,65.09082739525542,1.9045638848182442,10.061130530680863,0.9,Gaya,2
146,14.621968197903854,6.083327126288771,68.28560607369195,2.0631429104028727,10.828470304916028,0.9,Gaya,2
147,12.033971284974998,5.528013261241111,67.82407308378939,1.8828305630862814,9.891729639987755,0.9,Gaya,2
148,18.9992333880016,4.638437318010546,65.9608903797972,1.7706301611368982,11.119098378188104,0.9,Gaya,2
149,12.29357399415411,5.794024344889851,68.92280977005902,1.7440250079810018,11.084968465951068,0.9,Gaya,2
150,13.673238259837827,6.135014363969921,67.67339078039666,1.9110995325622957,8.81533270416414,0.9,Gaya,2
151,11.625710090822244,4.638912209413959,65.45576247924738,1.9407110051181942,10.062690041638135,0.9,Gaya,2
152,14.564732136896163,6.325683648266364,66.70278037677635,1.884875886698836,11.697026533031696,0.9,Gaya,2
153,26.06414087940278,4.509328760727122,65.02041785242415,1.7021991777624175,8.6481091546962,0.9,Gaya,2
154,24.624838478608257,4.857250216750406,65.51929188886588,1.8208647728503937,8.72018928180213,0.9,Gaya,2
155,22.85350867994851,6.162418132822269,65.6741490302098,1.9714570658583428,10.721265495190444,0.9,Gaya,2
156,23.937623141354177,5.22144432709487,65.50687204018956,1.7736456291205207,11.988292819177591,0.9,Gaya,2
157,22.477446809910884,4.6999265008177105,68.87524973856195,2.0590236903887362,8.184505176215009,0.9,Gaya,2
158,24.32644889983956,5.435264906376445,67.80051002209036,2.073952261026122,8.130881588871317,0.9,Gaya,2
159,19.662619507079395,5.799926969256108,65.90798662443989,1.7617813436920366,11.286967850137371,0.9,Gaya,2
160,26.648867326726776,4.591108154701875,66.53119730191486,1.985865457426788,11.256007330881964,0.9,Gaya,2
161,20.812706283168957,4.943948319775329,65.96784973918925,1.9587858056392533,11.706501946172976,0.9,Gaya,2
162,22.6920052201034,4.949458518657977,68.87466494844875,1.9313687849037648,9.98612991788705,0.9,Gaya,2
163,24.06672725689494,5.820409185814081,67.66124872710003,1.9268829933065068,9.798397291411069,0.9,Gaya,2
164,20.947606065938217,6.379674166662245,68.45763099234271,1.833846181958972,11.063163820396348,0.9,Gaya,2
165,26.066050517590426,4.74772351527982,68.85429684130801,2.0913805123422384,10.799164598099253,0.9,Gaya,2
166,19.76525387788123,4.981756622223466,65.22970717361078,1.9565788255053689,10.892027301607001,0.9,Gaya,2
167,26.091810636626835,5.095542808304907,68.62218921182526,2.0545702248633053,10.62939928836008,0.9,Gaya,2
168,19.618307405529094,5.10083262500892,78.62129836822379,1.0451859495113078,6.6192347635797635,0.7,jamui,2
169,19.632521832073223,4.093755107615101,76.29747080425514,1.2823427835681585,6.508087223570657,0.7,jamui,2
170,17.645751994235177,5.097427344165363,76.1886147926231,1.136558558558619,6.417577435878153,0.7,jamui,2
171,20.3137778961395,4.102442724467148,78.60745453489709,0.9797597599852229,5.111251542080838,0.7,jamui,2
172,15.753130328649995,3.5573081684173307,77.73689311362556,1.109276450092375,4.6743540230394505,0.7,jamui,2
173,15.265413379508304,4.602308044253268,77.17011942912765,1.1737806439210763,8.363373478716674,0.7,jamui,2
174,20.00626551259603,4.887725244394675,75.5501238584116,0.992093071578687,4.877848947408007,0.7,jamui,2
175,17.91777838634936,4.4167255162754895,76.43936464303648,0.9242720606534369,6.928580215354189,0.7,jamui,2
176,18.871227327671864,3.6452411780679785,78.80425613504245,0.9250365701257754,5.564224523157851,0.7,jamui,2
177,19.03012941189529,4.999277892006836,77.1406919096652,1.0407342504510928,7.668140577215939,0.7,jamui,2
178,20.679415117958943,5.092449693338223,75.95469746248297,1.2458529713278452,8.18374034417586,0.7,jamui,2
179,16.018249209711882,4.6722134109407065,75.84422752177835,1.0790160014527241,4.911967399394683,0.7,jamui,2
180,15.291500838194064,4.699658550183834,76.42167222770972,1.1807347906228176,4.791854527539938,0.7,jamui,2
181,23.216006605186088,3.922856930410255,77.21199899847063,1.2765560132064429,5.768683165438105,0.7,jamui,2
182,20.751493695348323,3.7097071933256807,78.39041639099543,1.0819407648323498,6.866930122386987,0.7,jamui,2
183,25.10254818201714,3.5193769069169223,78.25603628437932,1.2648684487671107,7.930778609433645,0.7,jamui,2
184,22.400025804788484,4.374608821767273,76.00534263174836,1.2763487262967628,4.921094822700946,0.7,jamui,2
185,26.10687682123092,4.220575763607757,77.12796710895928,1.1485179358766884,5.282838929744562,0.7,jamui,2
186,23.90506471038652,5.4820795011895935,76.0377111989696,0.9721576037849373,7.763951279861004,0.7,jamui,2
187,23.834809266861438,4.8738626830811285,78.45967514988013,0.9988504496946335,5.343098451625288,0.7,jamui,2
188,24.783720132097756,4.08131403598441,77.16773330858192,1.0598062611335861,5.250607261340126,0.7,jamui,2
189,27.603376292273495,5.167320134426372,77.33841362042406,1.0272786214012506,6.679359114764137,0.7,jamui,2
190,24.587362878916217,4.977598695262612,77.89835720673332,0.9204036605037782,6.909790112105583,0.7,jamui,2
191,22.52281579876228,3.519123781260907,75.58744113028446,1.103492438900482,8.304817226936143,0.7,jamui,2
192,23.882426827819117,4.323100813766734,75.98738974217382,1.126561142043129,4.873894699187829,0.7,jamui,2
193,27.606245234076663,3.588703140881627,77.78775518347364,1.0745617500896938,4.762504884204969,0.7,jamui,2
194,26.071603218558792,4.073364710795399,76.42551224710351,0.9035991304484705,6.044930912992095,0.7,jamui,2
195,22.662001669009022,5.416189137300246,78.50030985512,1.1515143322622605,5.791338815941343,0.7,jamui,2
196,15.142318103235652,4.087469946054016,72.39572635179717,0.9380637584787681,13.40116892316887,1.1,Motihari,2
197,17.244334367121333,3.7025593288698504,71.68953657999626,1.1006004617888983,10.49196890756014,1.1,Motihari,2
198,16.735626283811786,4.38583128453706,74.79193206284141,0.8540467559438477,13.077822445700086,1.1,Motihari,2
199,13.870452105316543,3.5659945105924016,73.65055925955815,1.118594870317377,12.122122096181618,1.1,Motihari,2
200,12.866366994730424,4.5953844336399925,71.38182014896334,0.8890308020827222,11.405116924915033,1.1,Motihari,2
201,14.691027338244957,3.7588483909856034,72.09975434099873,1.1497131248588115,12.93244328447463,1.1,Motihari,2
202,13.60352758581759,4.007651863432532,73.25044223759646,1.0222257333886666,10.417586358689956,1.1,Motihari,2
203,14.933969402623664,4.919828674927566,73.15975357608869,0.9494851797882592,11.960395400980133,1.1,Motihari,2
204,10.89131067720826,3.482108298893556,72.41872280332758,1.153643391591826,10.268365175685064,1.1,Motihari,2
205,15.528179142826888,4.0759574901962266,74.25376171757426,0.9500433749432864,11.393196273124177,1.1,Motihari,2
206,14.656336749995,3.347502939439652,71.31964857112266,1.0017907535911423,12.197175252966037,1.1,Motihari,2
207,12.517640458969225,3.8849590182353357,73.42442432179291,1.1807298087666043,12.803309225971532,1.1,Motihari,2
208,13.326367966316283,3.477192143357854,72.54643141072378,1.1641146767975983,12.337486019686432,1.1,Motihari,2
209,23.895136975094218,3.43290710765484,72.92094531171777,0.9919860741607913,11.367591991761344,1.1,Motihari,2
210,21.265793989624644,3.8163698971916586,74.33393487671555,1.052793461773668,13.824193973495268,1.1,Motihari,2
211,20.80970213992696,3.4894852066447637,71.4724289669304,1.1092304448804575,11.417147655509481,1.1,Motihari,2
212,18.67075659286022,3.4489167042606734,71.41054946957064,1.0355719950252766,13.806660475361713,1.1,Motihari,2
213,24.165527654844038,4.922596730953408,74.69367771234721,1.1399684338553746,13.90768455718758,1.1,Motihari,2
214,23.567871256631417,4.678515919420288,71.35087903190697,0.8976961740986183,10.952159516979881,1.1,Motihari,2
215,20.866276619824042,3.414911760968412,71.69858307689763,0.8165283910881385,11.401408747038193,1.1,Motihari,2
216,20.390859564485922,5.278760672226358,71.42130978763053,1.0306728943875296,11.669573124664897,1.1,Motihari,2
217,18.445036616896356,4.460989555284552,73.17065476074251,1.0741496338271637,11.940799681288329,1.1,Motihari,2
218,18.605955923401492,5.2883473908102925,73.25840674665807,0.9859634058800846,10.285783553842986,1.1,Motihari,2
219,22.109089171962527,4.074714405417233,71.63164551206859,0.853062822032514,11.082158454743936,1.1,Motihari,2
220,18.887412717509168,4.439036682009798,74.18268363876696,1.117740976599482,13.752900977176058,1.1,Motihari,2
221,19.94833653475168,4.632232657450241,73.10391332273167,0.9468217070633977,13.37281235796559,1.1,Motihari,2
222,18.739311381401247,4.171491832231778,73.23582245854956,0.9246285010363171,12.189281757979641,1.1,Motihari,2
223,21.00843441474851,5.2534794161845415,71.5795305336066,0.946271468863784,11.20109386439511,1.1,Motihari,2
224,12.508471627675558,2.333184617738347,72.70782114382921,1.3508215752695365,10.059801768040355,0.9,Muzaffarpur,2
225,14.131215067336605,3.312239766543528,73.75984841916485,1.5134642177625095,9.144157731517303,0.9,Muzaffarpur,2
226,16.341394523045857,2.6448665482019815,71.86267936751355,1.2748772275006748,12.125320316277085,0.9,Muzaffarpur,2
227,13.206607379008714,2.1792346327202403,72.67265748799667,1.4691647518570154,10.576987459537012,0.9,Muzaffarpur,2
228,12.571508776100027,3.7192975222048803,70.48220345024359,1.481521377416178,12.260363711729203,0.9,Muzaffarpur,2
229,15.545443192041894,3.311246512343671,73.28035527873415,1.3766119287723964,11.208070087720262,0.9,Muzaffarpur,2
230,13.934545447902627,3.334913113311761,73.106872477324,1.255247425690598,11.00206046380553,0.9,Muzaffarpur,2
231,17.66943491379964,3.0594171568822963,73.22679191992299,1.2798587058508317,11.135921501108355,0.9,Muzaffarpur,2
232,18.477424712927643,2.4863205275252978,71.27415796082062,1.5079350753343277,9.586058393369932,0.9,Muzaffarpur,2
233,16.05459630951882,3.992018160233383,70.735700848924,1.5381500362619898,10.900142295901077,0.9,Muzaffarpur,2
234,16.414280548872313,3.2640294172902413,71.84530222667408,1.4740988977311922,12.73003771692818,0.9,Muzaffarpur,2
235,17.96239370193465,3.8123021810621327,73.91152375795735,1.3668683528209615,12.733318460909162,0.9,Muzaffarpur,2
236,12.124395049419071,2.3416081266429045,70.23191591310913,1.3923438307381146,12.585627806193285,0.9,Muzaffarpur,2
237,22.294252147642137,3.2593366551258285,73.66794356448086,1.571491754834302,9.722865294107207,0.9,Muzaffarpur,2
238,18.82190549751065,2.191501056671033,72.4019537426771,1.5668520834358757,10.160982298307815,0.9,Muzaffarpur,2
239,23.52554629236499,2.0235453867684776,72.2252546655637,1.3835968058688077,10.519788134265372,0.9,Muzaffarpur,2
240,18.921223583584784,3.550657873885723,72.01746035072529,1.2537262055384621,10.112800872714306,0.9,Muzaffarpur,2
241,20.01494445892241,3.4793318937002766,73.74395993164809,1.5018996867170302,10.061033218873987,0.9,Muzaffarpur,2
242,18.672189204572888,2.0284834781642775,70.86182543683928,1.472215010402926,9.23315551258153,0.9,Muzaffarpur,2
243,22.16148322300292,3.344907903040088,71.68041769186243,1.4313301231778428,10.521634587748762,0.9,Muzaffarpur,2
244,21.792554771815848,2.7663289708760104,71.64894810709373,1.3138535469228418,11.236427348199456,0.9,Muzaffarpur,2
245,19.888699384548083,3.835785296048215,71.30676259229324,1.4032438092345467,10.813509904419915,0.9,Muzaffarpur,2
246,21.219022684837128,2.550237007281588,73.57466195436395,1.5480614230679,11.305016714761354,0.9,Muzaffarpur,2
247,24.92958160755603,3.2995921843929157,73.93117446682848,1.3292096876008122,9.359263859001839,0.9,Muzaffarpur,2
248,18.574946721365993,2.2053694082979733,73.75930603876296,1.3802885450829103,11.254705135476513,0.9,Muzaffarpur,2
249,20.383359027771213,2.433357798551355,71.06270847828321,1.576017618616223,11.335812987956691,0.9,Muzaffarpur,2
250,23.591597461471924,3.7901366127625424,70.44804710580875,1.260907731821363,10.846401302316654,0.9,Muzaffarpur,2
251,21.993501236936694,2.900581099373324,70.64174596637851,1.5876509060498443,11.413651270257027,0.9,Muzaffarpur,2
252,18.610430078817334,3.6780851632220535,68.30276929488068,1.8463891077578196,8.666340108939863,0.8,patna,2
253,18.047226656245023,2.5255239749183933,68.92280451318678,1.5937898877173677,6.373905526510362,0.8,patna,2
254,15.189654835401427,2.3944265575740884,68.54264016902896,1.7871161955621806,9.083097275011495,0.8,patna,2
255,11.882397096331683,3.0776547718811096,68.04149324194451,1.5237007043849629,8.085743348850725,0.8,patna,2
256,18.042259169808162,2.5396480636854792,69.70216643811754,1.7660720950694904,7.490023825322847,0.8,patna,2
257,13.9512351799169,2.6436754921313734,70.9523439358227,1.7154219163885729,7.766115002574651,0.8,patna,2
258,16.246345149453994,2.328429622526972,67.30436099925195,1.6593329086833344,8.313607582723417,0.8,patna,2
259,18.293603345758005,3.2429518893568043,67.4818616881607,1.888420637214725,7.970969449950829,0.8,patna,2
260,15.295584649375034,2.4032317783427497,70.24573809104466,1.6162685943743573,7.558688081721769,0.8,patna,2
261,14.834174046908306,2.879392411035929,68.38248154217038,1.8762288825711064,7.932397033690579,0.8,patna,2
262,13.056483231342966,2.9741127197073554,68.05636822286205,1.5552777182870752,9.07825911565161,0.8,patna,2
263,18.02026672573027,2.451834392843062,67.29374071585882,1.5822663597770463,8.22432833716194,0.8,patna,2
264,18.60924559552488,2.7915615325695944,70.50042981232025,1.808044607108935,8.69153198222185,0.8,patna,2
265,23.972582744601674,2.97105359783042,70.4636464290727,1.5718919409838912,8.72585555031123,0.8,patna,2
266,23.12922331457459,2.7942590245649908,69.30932909081204,1.5482367177386915,8.530439115457018,0.8,patna,2
267,23.004405362964228,3.6000468509596,67.94640393438716,1.8101569737248309,6.795232833166184,0.8,patna,2
268,21.223811445572313,3.2150414168514536,69.78469449419947,1.5931621156252596,8.807218915574065,0.8,patna,2
269,23.40561518722304,2.7452850775210393,70.04997262072678,1.630796692278318,9.11678376225572,0.8,patna,2
270,19.36812541349063,3.779243186721348,70.5124777425171,1.889547140385373,9.453653751017598,0.8,patna,2
271,22.747459095671328,4.217213116555307,70.99102735258357,1.672225823482154,7.2100867257278125,0.8,patna,2
272,25.515065910930566,3.9030191360097755,67.57732776879462,1.534224440061862,7.764949209411798,0.8,patna,2
273,24.09654582333193,3.272965326126628,67.19834211713011,1.6407002029411681,8.467200545333418,0.8,patna,2
274,21.24343036050157,2.9666729652728034,70.03044513309364,1.7255107105085583,8.390971611638362,0.8,patna,2
275,25.63259543820859,2.788494205039286,70.9223855102823,1.710773946674582,8.463859676469621,0.8,patna,2
276,23.765705400942036,2.8200058390568747,69.73595895206459,1.8427611208608519,7.656180429966268,0.8,patna,2
277,21.273703242127663,2.4224436964912117,68.85307612828277,1.8194614890626788,9.959270477681299,0.8,patna,2
278,19.515774911091345,3.933434810720607,67.0243860131962,1.5868849044785063,7.796521695009497,0.8,patna,2
279,19.531202084751072,2.4147780605549256,68.25949651156172,1.7227981980900315,10.127551577443414,0.8,patna,2
280,17.775490863052788,3.988942051969346,69.01522107471791,1.1843147148873137,8.932269140138704,0.7,Purnea,2
281,15.996324879543714,3.7975560490799856,69.8951355962881,1.2339738432154976,8.38724387584966,0.7,Purnea,2
282,16.362573949441654,3.1489431564571184,68.95842249127668,1.2745075010286544,9.53386293692893,0.7,Purnea,2
283,10.761938920332746,4.415823140613586,70.37928360296236,1.1958106846187322,8.639332461640262,0.7,Purnea,2
284,14.259559491782163,3.405903293897409,69.08865519521689,1.1926888901904067,7.140254270688026,0.7,Purnea,2
285,17.49045602683339,3.4150940910731356,71.66960504895711,1.4789914705957443,7.10335623207498,0.7,Purnea,2
286,10.45967135347977,4.271331426584261,69.65060320303552,1.3578987643679463,7.935883267318433,0.7,Purnea,2
287,16.30120774171403,3.5970336603632465,68.70906996756784,1.314365644319335,10.397726028421026,0.7,Purnea,2
288,16.769764415254606,3.3179490734299995,70.44801786732154,1.3966131176775416,6.891269162042239,0.7,Purnea,2
289,15.530868346993678,3.938946800407053,71.2877369454418,1.3884609781522779,9.732229258041874,0.7,Purnea,2
290,12.875899524625911,3.311840884776937,68.4032210999688,1.3100703404389464,7.948024455339505,0.7,Purnea,2
291,16.74418184277669,3.4956137950559936,69.88767327961519,1.3699877440579975,9.417134365458683,0.7,Purnea,2
292,10.11565363335812,3.1652716346681844,71.50977408516071,1.2079214160808311,9.91026190271284,0.7,Purnea,2
293,19.114298397953128,3.333281897438357,71.4455376826939,1.3481471382846222,10.087652269341508,0.7,Purnea,2
294,20.84785755686807,4.040038394820121,68.09588601210271,1.1237975325142815,8.172914549545034,0.7,Purnea,2
295,20.325095271482635,4.0878692161673555,70.29915989391621,1.4165105798049304,8.43751501814987,0.7,Purnea,2
296,21.277707944290125,4.412565423849885,68.5239632803912,1.11912055029519,7.497131186304433,0.7,Purnea,2
297,20.400479849715484,4.385094467473917,70.39771281747093,1.200353130872684,7.751104268114653,0.7,Purnea,2
298,22.922246593171693,4.478104665000057,69.93928621575982,1.1393300093951233,8.89466156356638,0.7,Purnea,2
299,24.148007575566194,4.020044994492078,71.45124690808362,1.2464855251624687,7.005926330893804,0.7,Purnea,2
300,24.420531306536972,3.7996435433192017,69.9914539001733,1.142239209658336,7.098520349458699,0.7,Purnea,2
301,21.1596628739076,3.1321321665254023,71.27364697430724,1.2846859392831231,10.207852893177712,0.7,Purnea,2
302,19.47473795012792,3.1874768906671944,68.0604717846526,1.253673295273831,10.188377528068278,0.7,Purnea,2
303,25.431120394414766,4.008824053203843,71.50645232624308,1.2434989077824847,9.37091038977947,0.7,Purnea,2
304,26.593573008115403,3.736132422686769,71.50717361862762,1.3197734131881906,10.169671023008291,0.7,Purnea,2
305,20.521936976323854,4.5864891450855705,69.25521368819895,1.3937774258792168,6.923439505215777,0.7,Purnea,2
306,18.385747940995437,2.997551203411434,70.92761061295171,1.4364968196341323,9.913981375346562,0.7,Purnea,2
307,19.522824615798328,2.6932720057094133,68.72075678129244,1.44320916257414,6.912719597918362,0.7,Purnea,2
308,9.982841737448592,4.688089835660218,79.15885312023191,1.7945661937703832,4.236118445673522,0.4,Raxaul,2
309,16.625841631989566,4.717013104728581,77.22901023344517,2.042751601504359,5.166115148798021,0.4,Raxaul,2
310,10.620185825476412,4.592048891488435,80.35291802927456,1.819740607535447,5.2483247062969465,0.4,Raxaul,2
311,16.215492153941653,4.6870501314036765,77.72198242210618,1.7042976463064639,5.255716024921354,0.4,Raxaul,2
312,9.61049927952732,5.099280013649387,78.05757376766505,1.766307291277499,3.758147914903207,0.4,Raxaul,2
313,12.820277174357027,4.898531027389057,77.27960783489428,1.7057486057550015,4.586032366097034,0.4,Raxaul,2
314,10.552661602284433,5.137646015219185,77.53686482782413,1.9340206341736645,5.791503262774995,0.4,Raxaul,2
315,14.37936278545195,3.9850895634505425,80.17482565115056,1.7981573960681494,3.9693062537735284,0.4,Raxaul,2
316,10.682487753689875,4.149066533792605,80.27299667588987,1.761331144929195,5.303107817478488,0.4,Raxaul,2
317,16.54737799467997,4.297938539916501,78.63246228440671,1.8671791032899847,7.2680156313230855,0.4,Raxaul,2
318,9.881888919028398,5.2349929896220475,79.38362808407645,1.9087279781331232,4.352718253875812,0.4,Raxaul,2
319,13.718165317736364,5.4678050978266475,78.75823971954435,2.0160152449337048,4.621882354163606,0.4,Raxaul,2
320,11.496539951992787,4.736538155593747,78.46095518418764,2.0138725975951743,3.367394432368299,0.4,Raxaul,2
321,23.346000101533395,4.244467211068617,78.01952431059358,1.9626426988414263,6.763872968355756,0.4,Raxaul,2
322,23.129169782799213,5.34447162185656,79.28813206699246,2.053780115395851,4.886406783802972,0.4,Raxaul,2
323,21.027016400886225,4.847130881308618,79.62084778200601,1.9597057138704783,4.046853428833913,0.4,Raxaul,2
324,23.121638859637887,3.694183635800327,77.5507294691781,1.7913215085919048,4.724785848145178,0.4,Raxaul,2
325,19.2212541163841,5.31402428328618,79.16802788230629,1.787472293506032,7.235382279590528,0.4,Raxaul,2
326,20.35382171930526,5.474060479096195,78.61284318578288,1.942357000177884,4.193214726848144,0.4,Raxaul,2
327,24.836548833170127,4.014718078860799,78.07321685485732,1.8497943250272824,5.970713122758561,0.4,Raxaul,2
328,18.691281101012294,4.085647203383591,80.60543888386378,1.875682800213229,5.35836640896278,0.4,Raxaul,2
329,22.783809992715987,3.67211234262631,78.90137923210835,1.987177691558718,6.193768713807016,0.4,Raxaul,2
330,19.345765937550457,3.9109295734024334,78.86042386864685,1.8719112974362493,5.247731615895665,0.4,Raxaul,2
331,18.834095212346476,4.617221050831233,80.34120856780481,1.916039130747036,6.856051021385509,0.4,Raxaul,2
332,21.85452545598259,4.283531900020769,80.09244843379179,2.027630671211972,6.578152273185883,0.4,Raxaul,2
333,24.071618155252615,4.1094293308316505,80.75750578644492,1.7377939948715668,3.630750442263016,0.4,Raxaul,2
334,22.08442531044193,3.7550699711039135,79.23023456406385,1.79712894085385,5.7968527894114,0.4,Raxaul,2
335,17.660672573795953,3.7308246849812097,80.70201597062635,2.0876274674952517,6.137899342070037,0.4,Raxaul,2
336,16.468715102270682,4.662989747518949,74.38276595662239,1.554643224447782,8.295720128697315,1.0,Sabour,2
337,16.18421386753797,4.026879597410177,74.15744584499612,1.7740246094885919,7.017868098623085,1.0,Sabour,2
338,13.18020669821275,5.334022575220102,71.67067077454418,1.5845736212477515,8.842215766795835,1.0,Sabour,2
339,15.63054806384109,4.112037439630171,71.67585071746605,1.6806312269887376,8.276513090916005,1.0,Sabour,2
340,13.284714963074887,4.406640040318646,73.02715499340907,1.7907557218104624,6.740880301883481,1.0,Sabour,2
341,12.794808007148227,5.743902371921388,73.63298999158017,1.5889883027812994,6.051854208514216,1.0,Sabour,2
342,12.692418246810792,4.840995668240416,71.45164710327822,1.407320280333495,6.50236693080685,1.0,Sabour,2
343,14.476162851130848,4.039304409653375,74.8903213764409,1.5996275483931623,8.526056914692564,1.0,Sabour,2
344,12.304118392799042,4.357842014516875,71.37448608303612,1.6797039560873557,8.225786359176922,1.0,Sabour,2
345,15.009725374402276,5.772372056212504,71.31883690910944,1.4896420174225047,8.117580858448845,1.0,Sabour,2
346,16.967662875723562,4.092574637326801,74.53724522853976,1.446994713993212,7.707098058390089,1.0,Sabour,2
347,16.709750492622767,4.524154747524737,73.82522432086284,1.7560462989637253,5.756662518669619,1.0,Sabour,2
348,14.639228981717327,4.151199427230982,72.6978423495671,1.5008463592783183,6.739863057364623,1.0,Sabour,2
349,24.021978423251124,5.311426633043968,74.16066282565363,1.6686567331320665,9.098969400378305,1.0,Sabour,2
350,23.087418077625596,4.5476796267080495,71.00914474755895,1.7188490118961763,9.029265356400991,1.0,Sabour,2
351,20.045972737834326,5.716079695285856,73.78183386672224,1.6098928714111964,9.427088568076911,1.0,Sabour,2
352,23.97200106221024,4.841700648750152,73.56216017339673,1.5234168043383658,6.843632107275636,1.0,Sabour,2
353,20.10209640353679,5.153448149319706,71.11160505489335,1.619781217721929,7.2424863885041715,1.0,Sabour,2
354,23.824966625971133,5.1340153183266315,74.61929973212405,1.6082153577981722,7.6664862687784785,1.0,Sabour,2
355,24.69436950756588,3.9401423861487483,71.77465823241192,1.5944941344814096,5.723636136982583,1.0,Sabour,2
356,25.698878850452566,4.068216734376342,74.32702044209616,1.5791327913085447,7.454409043796115,1.0,Sabour,2
357,21.908779038871966,4.168994406362349,71.72743300085106,1.5192479732897448,8.170235607846962,1.0,Sabour,2
358,19.870414904737927,5.232309574321758,74.92619872704209,1.7585273008001359,6.429470099441617,1.0,Sabour,2
359,26.05418946010427,4.0718536646482555,72.89595380734772,1.6740536616751815,5.604994339309901,1.0,Sabour,2
360,18.139769816236566,3.9584050841509475,73.11479354679761,1.623422486538033,5.926817516415783,1.0,Sabour,2
361,26.086923096589857,5.651110165070381,72.0881042489735,1.6538826566935838,8.258231169832701,1.0,Sabour,2
362,22.41607321674334,5.631357112698955,73.63069997311143,1.4458177957158171,7.000534503887565,1.0,Sabour,2
363,21.439239159174356,5.54862283724597,72.09488824461995,1.5232823267025999,5.753432150382105,1.0,Sabour,2
364,15.745597613651038,5.2089076793536995,77.15296389666506,0.9269131915276321,6.993620002249154,0.8,Supaul,2
365,14.574090207947112,3.9426841962876074,78.90135575934505,1.124486336871455,7.925346837731119,0.8,Supaul,2
366,16.13356431171976,3.6122028148777314,80.88055400285253,1.0363249402435417,8.695258645176638,0.8,Supaul,2
367,13.867265924300101,4.456646923071977,79.887941194632,1.2019942289831658,7.055755747294808,0.8,Supaul,2
368,15.905439864312623,3.5929667045830804,79.73551322445205,1.079595817102036,8.303244812335338,0.8,Supaul,2
369,18.909109338537853,5.3089257369465574,77.42793824796502,0.9112317351070057,8.071028775201789,0.8,Supaul,2
370,18.962014948638434,4.762310132932412,78.11787145849902,1.196954018665707,7.349224943689701,0.8,Supaul,2
371,19.013319293287058,5.330253810969906,77.39242780372219,1.0927665368190085,6.810507256187959,0.8,Supaul,2
372,13.528170500504393,5.016940776116929,80.90976296454284,0.9614982100876035,8.661097236225457,0.8,Supaul,2
373,17.48223906192922,4.6608131636272185,79.15558230553455,1.2326044692773057,7.510203428643063,0.8,Supaul,2
374,16.26103081307652,4.1980259681768946,77.67749956934325,1.231643547951396,9.092091481830387,0.8,Supaul,2
375,12.222377808595047,5.014870136147879,80.23037101676307,1.0858724851124404,7.238213697884707,0.8,Supaul,2
376,12.297886993419247,5.224780955592751,80.9970311012407,1.168640819524965,8.468589189246321,0.8,Supaul,2
377,23.76989666148129,3.830746935313769,77.47588585615846,0.9970040994154815,10.289599050732143,0.8,Supaul,2
378,24.780540990927403,3.710351767303451,80.6435154819622,0.9937822734513739,9.768957476453437,0.8,Supaul,2
379,23.29285648162605,5.046617756727644,80.40457895028108,1.2162058311066144,8.279870620632387,0.8,Supaul,2
380,22.088206419234623,4.4112615895583245,78.9497026840186,1.1224886861221388,9.135598828412364,0.8,Supaul,2
381,21.18317315791669,4.587265051363603,77.84811940384819,1.2267285950220996,7.683556418931616,0.8,Supaul,2
382,20.18215790048022,3.5928587963888745,78.27035262382478,1.0026981610313268,9.902458854167604,0.8,Supaul,2
383,23.234323709815392,3.6794837813523795,78.50962695060414,1.0349971926499124,8.589934608836352,0.8,Supaul,2
384,20.216615354239043,4.64171620746468,78.75951117751507,1.2037494767889916,8.97979349051015,0.8,Supaul,2
385,22.18324643633515,5.487751548420359,80.14781235916155,0.9758952671676567,10.46047829996128,0.8,Supaul,2
386,22.061763945094647,4.863170097692775,79.43369192634732,1.260454265505861,7.253765504602102,0.8,Supaul,2
387,20.222122385029266,4.048755065059019,77.92051764911353,0.9774007359965099,9.972309788131225,0.8,Supaul,2
388,23.118441621372405,4.631114660575146,77.59821991345338,1.0294670338068443,9.93709357983359,0.8,Supaul,2
389,24.18057749028453,5.381040796501477,80.63567117489045,1.2575553814196685,8.123371373118683,0.8,Supaul,2
390,25.174875760293197,4.13768352283396,80.97725832321785,1.0464175398991364,9.915074588416223,0.8,Supaul,2
391,24.495833452589693,4.047122454737694,80.28871928471474,1.2884702362589229,10.05886284745792,0.8,Supaul,2
0,26.333017101022136,5.882170070081495,66.0853876971879,1.8124428841246978,10.745319806172677,0.8,Bhagalpur,3
1,23.12312823798176,5.1096801290464295,66.23792943021691,1.7384985397970423,10.954024292270743,0.8,Bhagalpur,3
2,19.479541200851116,6.853874945103059,66.72837978009144,1.7238039585957834,10.855387956308046,0.8,Bhagalpur,3
